customer_id,wallet_status,risk_exception_approved,risk_exception_reference,dormant_handling_status,initialization_date,product_code,initialization_batch
CUST100549,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100550,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100551,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100552,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100553,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100554,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100555,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100556,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100557,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100558,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100559,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100560,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100561,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100562,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100563,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100564,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100565,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100566,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100567,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100568,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100569,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100570,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100571,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100572,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100573,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100574,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100575,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100576,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100577,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100578,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100579,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100580,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100581,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100582,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100583,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100584,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100585,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100586,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100587,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100588,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100589,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100590,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100591,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100592,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100593,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100594,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100595,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100596,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100597,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100598,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100599,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100600,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100601,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100602,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100603,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100604,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100605,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100606,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100607,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100608,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100609,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100610,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100611,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100612,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100613,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100614,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100615,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100616,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100617,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100618,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100619,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100620,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100621,REVIEW,False,,COMPLETED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100622,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100623,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100624,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100625,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100626,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100627,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100628,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100629,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100630,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100631,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100632,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100633,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100634,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100635,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100636,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100637,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100638,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100639,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100640,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100641,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100642,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100643,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100644,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100645,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100646,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100647,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100648,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100649,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100650,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100651,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100652,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100653,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100654,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100655,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100656,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100657,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100658,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100659,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100660,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100661,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100662,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100663,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100664,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100665,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100666,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100667,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100668,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100669,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100670,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100671,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100672,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100673,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100674,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100675,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100676,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100677,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100678,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100679,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100680,PENDING,False,,COMPLETED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100681,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100682,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100683,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100684,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100685,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100686,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100687,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100688,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100689,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100690,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100691,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100692,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100693,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100694,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100695,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100696,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100697,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100698,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100699,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100700,REVIEW,False,,COMPLETED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100701,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100702,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100703,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100704,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100705,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100706,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100707,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100708,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100709,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100710,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100711,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100712,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100713,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100714,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100715,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100716,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100717,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100718,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100719,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100720,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100721,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100722,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100723,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100724,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100725,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100726,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100727,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100728,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100729,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100730,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100731,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100732,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100733,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100734,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100735,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100736,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100737,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100738,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100739,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100740,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100741,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100742,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100743,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100744,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100745,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100746,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100747,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100748,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100749,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100750,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100751,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100752,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100753,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100754,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100755,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100756,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100757,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100758,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100759,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100760,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100761,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100762,PENDING,False,,COMPLETED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100763,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100764,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100765,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100766,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100767,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100768,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100769,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100770,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100771,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100772,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100773,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100774,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100775,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100776,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100777,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100778,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100779,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100780,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100781,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100782,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100783,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100784,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100785,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100786,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100787,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100788,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100789,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100790,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100791,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100792,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100793,REVIEW,False,,COMPLETED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100794,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100795,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100796,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100797,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100798,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100799,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100800,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100801,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100802,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100803,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100804,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100805,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100806,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100807,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100808,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100809,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100810,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100811,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100812,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100813,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100814,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100815,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100816,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100817,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100818,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100819,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100820,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100821,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100822,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100823,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
